codigo,detalle_url,entidad,objeto,estado,ubicacion,presupuesto,fecha_publicacion,semestre,cum_id,principio_activo,forma_farmaceutica,concentracion,presentacion,cantidad,precio_referencial,subtotal,proveedor_adjudicado,valor_adjudicado,fecha_adjudicacion
SICM-622-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=1su8d1FMgloQ8FQ9w-MdW8c730i3IVRZkxthHn_oa3g,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TOBRAMICINA - FORMA FARMACÉUTICA: LÍQUIDO PARA INHALACIÓN - CONCENTRACIÓN: 300 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 5 ML,Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$8.33189,2022-08-11 08:00:00,Second 2022,J01GB01LIH193A8,Tobramicina,Líquido para inhalación,300 mg/5 mL,Caja x ampolla(s) x 5 mL,121147,USD 8.331894,"USD 1,009,383.962418",,,
SICM-623-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=iqw_L267v3yYpDkg9UPTZhrWn-IiapFrrqL8D5ZprIE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AMIKACINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 250 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 2 ML,Desierto,PICHINCHA / QUITO,$0.39676,2022-08-11 08:00:00,Second 2022,J01GB06LPR169A4,Amikacina,Líquido parenteral,250 mg/mL,Caja x ampolla(s) x 2 mL,632911,USD 0.396757,"USD 251,111.869627",,,
SICM-624-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=HBRetT2S-MRBq0Hlmk-QXe75M-qA2TBQ-T70sH2djsA,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: AMIKACINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 250 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X AMPOLLA-S X 4 ML,Desierto,PICHINCHA / QUITO,$1.01239,2022-08-11 08:00:00,Second 2022,J01GB06LPR169A7,Amikacina,Líquido parenteral,250 mg/mL,Caja x ampolla(s) x 4 mL,369369,USD 1.012391,"USD 373,945.851279",,,
SICM-625-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=RjMq6Kd8qXgO7LiQUxNXMw0PzhBC7nLBuJ1EeeqQbUk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: VANCOMICINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Adjudicado oferente ganador,PICHINCHA / QUITO,$1.43273,2022-08-11 08:00:00,Second 2022,J01XA01SPR241X0,Vancomicina,Sólido parenteral,500 mg,Caja x vial (es),851783,USD 1.432733,"USD 1,220,377.612939",TOTALCARE PHARMA S.A.,USD 0.880000,2022-11-23 16:14:10
SICM-626-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=NSdO2m6DLypMBkdPkPB3YqjQ2bRgPxCzYhdJNR1ciXI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: VORICONAZOL - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 200 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$4.98790,2022-08-11 08:00:00,Second 2022,J02AC03SOR148X0,Voriconazol,Sólido oral,200 mg,Caja x blíster/ristra,35692,USD 4.987900,"USD 178,028.126800",,,
SICM-627-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=d0ISFQIV4HTCrtkPu5YP9RHDLRgBweYA7IIeYM26Bn8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ACICLOVIR - FORMA FARMACÉUTICA: LÍQUIDO ORAL - CONCENTRACIÓN: 200 MG/5 ML - PRESENTACIÓN COMERCIAL: CAJA X FRASCO X 100 ML -MÍNIMO- CON DOSIFICADOR,Desierto,PICHINCHA / QUITO,$4.13288,2022-08-11 08:00:00,Second 2022,J05AB01LOR150X0,Aciclovir,Líquido oral,200 mg/5 Ml,Caja x frasco x 100 mL (mínimo) con dosificador,65770,USD 4.132884,"USD 271,819.780680",,,
SICM-628-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=7088-RoVqj-lJw972Qg0ihtOYqgkv9OdzTs1Q2XlgCo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: RALTEGRAVIR - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 400 MG - PRESENTACIÓN COMERCIAL: CAJA X FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Desierto,PICHINCHA / QUITO,$3.83532,2022-08-11 08:00:00,Second 2022,J05AX08SOR211X0,Raltegravir,Sólido oral,400 mg,"Caja x frasco dosis personal, no envase hospitalario",1849588,USD 3.835316,"USD 7,093,754.449808",,,
SICM-629-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=0ct7R1M4ND42H1zAW6zlSxYzjVIrcF6n5WjwH_yxzZg,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: SUERO ANTIOFÍDICO POLIVALENTE - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: CADA ML DE SUERO DEBE NEUTRALIZAR AL MENOS: 3 MG DE VENENO DE BOTHROPS ASPER, 3 MG DE BOTHROPS ATROX, 2 MG DE CROTALUS DURISSUS, 3 MG DE LACHESIS SP. - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES CON DISOLVENTE",Desierto,PICHINCHA / QUITO,$40.99821,2022-08-11 08:00:00,Second 2022,J06AA03SPR323X0,Suero antiofídico polivalente,Sólido parenteral,"Cada ml de suero debe neutralizar al menos: 3 mg de veneno de Bothrops asper, 3 mg de Bothrops atrox, 2 mg de Crotalus durissus, 3 mg de Lachesis sp.",Caja x vial(es) con disolvente,68464,USD 40.998206,"USD 2,806,901.175584",,,
SICM-630-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=cWqNJXo9538j0tPjLKzTr2wpqDs2A25Rbmhi-GWSZaE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DACARBAZINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Desierto,PICHINCHA / QUITO,$8.26577,2022-08-11 08:00:00,Second 2022,L01AX04SPR083X0,Dacarbazina,Sólido parenteral,100 mg,Caja x vial (es),2773,USD 8.265767,"USD 22,920.971891",,,
SICM-631-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=0DvTIWgHpCGza-x1NcwYdAHR9EAk2c7dW6uMkhVSwyk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CITARABINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Desierto,PICHINCHA / QUITO,$2.84342,2022-08-11 08:00:00,Second 2022,L01BC01SPR241X0,Citarabina,Sólido parenteral,500 mg,Caja x vial (es),36515,USD 2.843424,"USD 103,827.627360",,,
SICM-632-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=71Ehe9-17bk7r9G7jP3np6hYyTi6yZEnHJAcBIg7StI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CAPECITABINA - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 500 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Adjudicado otros oferentes,PICHINCHA / QUITO,$0.43000,2022-08-11 08:00:00,Second 2022,L01BC06SOR241X0,Capecitabina,Sólido oral,500 mg,Caja x blíster/ristra,912970,USD 0.430000,"USD 392,577.100000",SEVEN PHARMA DEL ECUADOR DISTRIBUIDORA & COMERCIALIZADORA SEVENPHARMA S.A.,USD 0.280000,2022-12-14 12:48:28
SICM-633-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=5yrSQFiWazcuY5IMryYfOnLnQtYlZjCWUHF1ABmWZIQ,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: VINCRISTINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 1 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES,Desierto,PICHINCHA / QUITO,$1.68829,2022-08-11 08:00:00,Second 2022,L01CA02LSP054X0,Vincristina,Líquido parenteral o sólido parenteral,1 mg,Caja x vial (es),27950,USD 1.688289,"USD 47,187.677550",,,
SICM-634-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=xYDmi4-VaRO1siX6d3Qpun0M4Ov1iZF22A_wX19fHMI,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: PACLITAXEL - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 6 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 16,7 – 17 ML CON FILTRO",Verificación de documentación habilitante otros oferentes,PICHINCHA / QUITO,$24.48000,2022-08-11 08:00:00,Second 2022,L01CD01LPR252W3,Paclitaxel,Líquido parenteral,6 mg/mL,"Caja x vial(es) x 16,7 - 17 mL con filtro",22022,USD 24.480000,"USD 539,098.560000",,,
SICM-635-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ZnD1q4fK2EdxQdo5E3amBnY1Oec9UQ7PFZv127I0zqw,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: DAUNORUBICINA - FORMA FARMACÉUTICA: SÓLIDO PARENTERAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL,Desierto,PICHINCHA / QUITO,$10.00000,2022-08-11 08:00:00,Second 2022,L01DB02SPR140X0,Daunorubicina,Sólido parenteral,20 mg,Caja x vial,10189,USD 10.000000,"USD 101,890.000000",,,
SICM-636-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=VU4wToeuZ_sf0JELG93lHyXGwtI5KXphCbfvOttD7Lc,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: CARBOPLATINO - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 10 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 15 ML,Desierto,PICHINCHA / QUITO,$11.90271,2022-08-11 08:00:00,Second 2022,L01XA02LSP077V7,Carboplatino,Líquido parenteral o sólido parenteral,10 mg/mL,Caja x vial(es) x 15 mL,37967,USD 11.902705,"USD 451,910.000735",,,
SICM-637-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=ZZfeRTBuT4Pmg6qfEWnE1iaZUzTe3PJ4LU7aBFf8J-o,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: RITUXIMAB - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 10 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 10 ML,Desierto,PICHINCHA / QUITO,$125.00000,2022-08-11 08:00:00,Second 2022,L01XC02LPR077V6,Rituximab,Líquido parenteral,10 mg/mL,Caja x vial(es) x 10 mL,26076,USD 125.000000,"USD 3,259,500.000000",,,
SICM-638-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=p1_bzwmNn7kF71IJ0IB2xCSkGI11LviQqfMlmdrwZQ8,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: RITUXIMAB - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 10 MG/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES X 50 ML,Desierto,PICHINCHA / QUITO,$605.00000,2022-08-11 08:00:00,Second 2022,L01XC02LPR077W1,Rituximab,Líquido parenteral,10 mg/mL,Caja x vial(es) x 50 mL,22151,USD 605.000000,"USD 13,401,355.000000",,,
SICM-639-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=PTnBd9Mpl434KD50QbnIoJauUUrw8Il09SHzjA0CsuU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: IMATINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 100 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.98087,2022-08-11 08:00:00,Second 2022,L01XE01SOR083X0,Imatinib,Sólido oral,100 mg,Caja x blíster/ristra,128561,USD 0.980871,"USD 126,101.756631",,,
SICM-640-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=UhkysHDR1J_HR_4OQQ-6ONDCdhwkIwTVRDgJDbyIFqs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: IMATINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 400 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$2.41360,2022-08-11 08:00:00,Second 2022,L01XE01SOR211X0,Imatinib,Sólido oral,400 mg,Caja x blíster/ristra,394652,USD 2.413604,"USD 952,533.645808",,,
SICM-641-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=jwusVs1zlFWfarwRcZPS--jmcqZCfCEvLSAVKExI850,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: SUNITINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 12,5 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Desierto,PICHINCHA / QUITO,$79.80000,2022-08-11 08:00:00,Second 2022,L01XE04SOR093X0,Sunitinib,Sólido oral,"12,5 mg","Caja x blíster/ristra/frasco dosis personal, no envase hospitalario.",36018,USD 79.800000,"USD 2,874,236.400000",,,
SICM-642-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=QPJERJ8rEe66PxkadtEaaE70YaL8aSvpDN4wIL25x9I,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: SUNITINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 25 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Desierto,PICHINCHA / QUITO,$96.40000,2022-08-11 08:00:00,Second 2022,L01XE04SOR157X0,Sunitinib,Sólido oral,25 mg,"Caja x blíster/ristra/frasco dosis personal, no envase hospitalario.",36241,USD 96.400000,"USD 3,493,632.400000",,,
SICM-643-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=VJl06wlpPrKbyR1FKrGHGMVquazf632V-rqpDD-XADU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: SUNITINIB - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 50 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Desierto,PICHINCHA / QUITO,$94.01000,2022-08-11 08:00:00,Second 2022,L01XE04SOR235X0,Sunitinib,Sólido oral,50 mg,"Caja x blíster/ristra/frasco dosis personal, no envase hospitalario.",28879,USD 94.010000,"USD 2,714,914.790000",,,
SICM-644-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=7qEJ1mAVkRx0ZQqFqsprj9eBykl51MMuhImhNPl2WVU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LEUPROLIDE - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 11,25 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES + DISOLVENTE - CAJA X JERINGA-S PRELLENADA-S",Desierto,PICHINCHA / QUITO,$99.18921,2022-08-11 08:00:00,Second 2022,L02AE02LSP092X0,Leuprolide,Líquido parenteral o sólido parenteral,"11,25 mg",Caja x vial(es) + disolvente - Caja x jeringa(s) prellenada(s),60408,USD 99.189209,"USD 5,991,821.737272",,,
SICM-645-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=4GTIURAv2yMlcuRy1hpUkGJn8F9_8A_IwpJOHjSg9Xs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LEUPROLIDE - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 3,75 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES + DISOLVENTE - CAJA X JERINGA-S PRELLENADA-S",Desierto,PICHINCHA / QUITO,$35.26727,2022-08-11 08:00:00,Second 2022,L02AE02LSP179X0,Leuprolide,Líquido parenteral o sólido parenteral,"3,75 mg",Caja x vial(es) + disolvente - Caja x jeringa(s) prellenada(s),19467,USD 35.267274,"USD 686,548.022958",,,
SICM-646-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=PAhw0OCpyXzURjxt6RcCTR1gz5vEdHe0NfB8CIUe2NU,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: LEUPROLIDE - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 7,5 MG - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES + DISOLVENTE - CAJA X JERINGA-S PRELLENADA-S",Desierto,PICHINCHA / QUITO,$76.04506,2022-08-11 08:00:00,Second 2022,L02AE02LSP268X0,Leuprolide,Líquido parenteral o sólido parenteral,"7,5 mg",Caja x vial(es) + disolvente - Caja x jeringa(s) prellenada(s),2940,USD 76.045060,"USD 223,572.476400",,,
SICM-647-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=44_mlWxqrHwL2WlJoPNI_s2360tzPjhVfew13sqhlgk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: TAMOXIFENO - FORMA FARMACÉUTICA: SÓLIDO ORAL - CONCENTRACIÓN: 20 MG - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA,Desierto,PICHINCHA / QUITO,$0.20197,2022-08-11 08:00:00,Second 2022,L02BA01SOR140X0,Tamoxifeno,Sólido oral,20 mg,Caja x blíster/ristra,1023442,USD 0.201972,"USD 206,706.627624",,,
SICM-648-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=RuxKR69C1d5gKxTjVs2n6PM3Xyo75ljW9ah8g915nwo,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INTERFERÓN BETA 1A - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL / SÓLIDO PARENTERAL - CONCENTRACIÓN: 36 000 000 UI - PRESENTACIÓN COMERCIAL: CAJA X JERINGA/CARTUCHO/PLUMA -PRELLENADAS-,Desierto,PICHINCHA / QUITO,$336.19488,2022-08-11 08:00:00,Second 2022,L03AB07LSP196X0,Interferón beta 1a,Líquido parenteral o sólido parenteral,36 000 000 UI,Caja x jeringa/cartucho/pluma (prellenadas),18520,USD 336.194880,"USD 6,226,329.177600",,,
SICM-589-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=JejEPAU0VW_H6cFL3efgk95GfnyEKc6Ru3SuozlT7X0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: SALES DE REHIDRATACIÓN ORAL: GLUCOSA - CLORURO DE SODIO- CLORURO DE POTASIO - CITRATO TRISÓDICO DIHIDRATO - FORMA FARMACÉUTICA: SÓLIDO ORAL POLVO - CONCENTRACIÓN:* 13,5 G/L - 20 G/L* 2,6 G/L – 3,5 G/L* 1,5 G/L* 2,9 G/L - PRESENTACIÓN COMERCIAL: CAJA X SOBRES/SACHETS",Adjudicado oferente ganador,PICHINCHA / QUITO,$0.25000,2022-08-10 08:00:00,Second 2022,A07CA00SOP004X0,Sales de rehidratación oral: Glucosa - Cloruro de sodio- Cloruro de potasio - Citrato trisódico dihidrato,Sólido oral (polvo),"* 13,5 g/L - 20 g/L  * 2,6 g/L - 3,5 g/L   * 1,5 g/L   * 2,9 g/L",Caja x sobres/sachets,15460095,USD 0.250000,"USD 3,865,023.750000",TOTALCARE PHARMA S.A.,USD 0.140000,2022-10-20 15:24:12
SICM-590-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=0g1JP8Vb9H6qsafLUHy2bC0_V67OpWcNye7oh8mhVSs,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,"DCI: MULTIENZIMAS PANCREATINA: AMILASA, LIPASA, PROTEASA - FORMA FARMACÉUTICA:SÓLIDO ORAL - CONCENTRACIÓN:150 MG 8 000 UI, 10 000 UI, 600 UI - PRESENTACIÓN COMERCIAL: CAJA X BLÍSTER/RISTRA/FRASCO DOSIS PERSONAL, NO ENVASE HOSPITALARIO",Desierto,PICHINCHA / QUITO,$0.17634,2022-08-10 08:00:00,Second 2022,A09AA02SOR114X0,"Multienzimas (pancreatina: amilasa, lipasa, proteasa)",Sólido oral,"150 mg (8 000 UI, 10 000 UI, 600 UI)","Caja x blíster/ristra/frasco dosis personal, no envase hospitalario.",9103854,USD 0.176336,"USD 1,605,337.198944",,,
SICM-591-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=pFMWNy0tcvAnPpu3dbD0Kp_SWQNbHVYbBTVFFtAZhFk,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INSULINA HUMANA ACCIÓN RÁPIDA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 100 UI/ML - PRESENTACIÓN COMERCIAL: CAJA X VIALES X 10 ML,Desierto,PICHINCHA / QUITO,$2.94261,2022-08-10 08:00:00,Second 2022,A10AB01LPR090V6,Insulina humana (acción rápida),Líquido parenteral,100 UI/mL,Caja x vial(es) x 10 mL,333467,USD 2.942613,"USD 981,264.329271",,,
SICM-592-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=FrDL6ty9oZ32Rad4mvXPzdPW3v3qDiKbx5-ALUK00p0,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: INSULINA HUMANA NPH ACCIÓN INTERMEDIA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 100 UI/ML - PRESENTACIÓN COMERCIAL: CAJA X VIAL-ES- X 10 ML,Desierto,PICHINCHA / QUITO,$2.94261,2022-08-10 08:00:00,Second 2022,A10AC01LPR090V6,Insulina humana NPH (acción intermedia),Líquido parenteral,100 UI/mL,Caja x vial(es) x 10 mL,2609995,USD 2.942613,"USD 7,680,205.216935",,,
SICM-593-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=tBtw5XYdzj7uocr9eYxiweGkHMwVVFPTVW_2WmMjafE,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ENOXAPARINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 2 000 UI 20 MG - PRESENTACIÓN COMERCIAL: CAJA X JERINGA-S- PRELLENADAS,Adjudicado oferente ganador,PICHINCHA / QUITO,$1.89000,2022-08-10 08:00:00,Second 2022,B01AB05LPR137X0,Enoxaparina,Líquido parenteral,2 000 UI (20 mg),Caja x jeringa(s) prellenada(s),629692,USD 1.890000,"USD 1,190,117.880000",LABORATORIOS CHALVER DEL ECUADOR CIA LTDA,USD 1.640000,2022-10-20 15:11:22
SICM-594-2022,"https://modulocomprascorporativas.compraspublicas.gob.ec/ProcesoContratacion/compras/PC/informacionProcesoContratacion2.cpe?idSoliCompra=_TrlPCM0cDhXspW5uk8RQXT4XQd6UPsBR8d3eQIAN0U,",SERVICIO NACIONAL DE CONTRATACION PUBLICA,DCI: ENOXAPARINA - FORMA FARMACÉUTICA: LÍQUIDO PARENTERAL - CONCENTRACIÓN: 8 000 UI 80 MG - PRESENTACIÓN COMERCIAL: CAJA X JERINGA-S- PRELLENADA -S-,Adjudicado oferente ganador,PICHINCHA / QUITO,$7.05346,2022-08-10 08:00:00,Second 2022,B01AB05LPR279X0,Enoxaparina,Líquido parenteral,8 000 UI (80 mg),Caja x jeringa(s) prellenada(s),595419,USD 7.053455,"USD 4,199,761.122645",LABORATORIOS LACFARMA S.A.,USD 3.110000,2022-10-31 16:30:18
